24.250000, 1
24.250000, 2
24.250000, 3
24.250000, 4
24.250000, 5
12.214062, 6
12.116146, 7
12.362636, 8
10.043229, 9
10.560937, 10
10.824479, 11
8.536793, 12
9.262973, 13
10.253385, 14
9.324690, 15
6.603683, 16
7.398506, 17
3.704464, 18
7.139130, 19
8.910809, 20
8.950229, 21
8.403710, 22
9.945037, 23
4.997968, 24
6.221016, 25
3.107812, 26
4.771365, 27
5.184789, 28
6.757074, 29
3.478006, 30
5.578481, 31
3.584174, 32
4.462221, 33
4.431487, 34
5.168976, 35
2.859973, 36
3.142564, 37
3.538867, 38
2.888785, 39
2.653746, 40
2.994036, 41
2.598324, 42
2.781973, 43
3.396078, 44
2.431285, 45
4.262657, 46
2.498103, 47
2.540724, 48
2.460879, 49
3.566446, 50
2.416590, 51
2.454830, 52
2.389625, 53
1.731808, 54
1.560417, 55
2.661132, 56
2.363442, 57
2.149986, 58
2.464364, 59
2.349162, 60
2.947418, 61
1.999266, 62
1.976063, 63
2.018605, 64
1.949237, 65
2.000536, 66
2.393431, 67
1.674814, 68
1.879566, 69
1.780060, 70
2.345898, 71
2.106396, 72
2.116595, 73
3.120215, 74
1.700384, 75
1.633147, 76
2.034999, 77
1.747345, 78
2.112477, 79
2.048114, 80
2.869627, 81
2.555704, 82
2.350225, 83
2.059122, 84
1.689546, 85
1.943603, 86
1.635401, 87
2.082184, 88
1.676211, 89
1.789392, 90
1.939479, 91
1.494804, 92
1.989037, 93
1.654476, 94
1.523963, 95
1.481473, 96
1.795257, 97
2.023755, 98
1.788773, 99
1.651834, 100
1.529447, 101
2.149087, 102
1.582230, 103
1.615613, 104
1.597740, 105
1.529689, 106
1.567457, 107
1.907790, 108
1.670044, 109
1.451039, 110
1.558091, 111
1.895402, 112
1.702313, 113
1.694579, 114
1.653089, 115
1.514707, 116
1.633797, 117
1.541663, 118
1.670400, 119
1.417229, 120
1.382293, 121
1.689877, 122
1.449702, 123
1.234375, 124
1.547623, 125
1.426505, 126
1.421479, 127
1.432239, 128
1.450706, 129
1.488345, 130
1.493066, 131
1.410574, 132
1.438386, 133
1.800802, 134
1.408118, 135
1.473422, 136
2.162987, 137
1.394745, 138
1.438572, 139
1.310611, 140
1.592979, 141
1.505663, 142
1.408967, 143
1.637088, 144
1.351690, 145
1.971031, 146
1.537597, 147
1.335594, 148
1.420389, 149
1.423698, 150
1.156250, 151
1.389826, 152
1.171875, 153
1.262574, 154
1.383784, 155
1.369196, 156
1.213542, 157
1.320911, 158
1.375521, 159
1.487559, 160
1.531268, 161
1.280091, 162
1.125000, 163
1.380999, 164
1.370878, 165
1.326897, 166
1.340295, 167
1.264828, 168
1.250807, 169
1.354676, 170
1.429580, 171
