45.078125, 1
24.234375, 2
17.106771, 3
14.572470, 4
11.137760, 5
10.091220, 6
8.553609, 7
7.727703, 8
6.299479, 9
5.766927, 10
5.552927, 11
5.356641, 12
5.154136, 13
4.870791, 14
4.304458, 15
4.201551, 16
4.086031, 17
3.681882, 18
3.782341, 19
3.599882, 20
3.521350, 21
3.403476, 22
3.135781, 23
3.224571, 24
3.082199, 25
3.086146, 26
3.076267, 27
3.034444, 28
2.635603, 29
2.736328, 30
2.640802, 31
2.809973, 32
2.725191, 33
2.531181, 34
2.335472, 35
2.646754, 36
2.510305, 37
2.339695, 38
2.362429, 39
2.223296, 40
2.255418, 41
2.202994, 42
2.226035, 43
2.017780, 44
2.042051, 45
2.241680, 46
1.904007, 47
2.238368, 48
2.147031, 49
1.851426, 50
2.062898, 51
2.117663, 52
1.998638, 53
1.866927, 54
1.877170, 55
1.980499, 56
1.829415, 57
1.725298, 58
1.839536, 59
1.836130, 60
1.923372, 61
1.893588, 62
1.757887, 63
1.833048, 64
1.705103, 65
1.827442, 66
1.707339, 67
1.773841, 68
1.807365, 69
1.778784, 70
1.738727, 71
1.620939, 72
1.517188, 73
1.722615, 74
1.803166, 75
1.799121, 76
1.516778, 77
1.606090, 78
1.617068, 79
1.529167, 80
1.466667, 81
1.563281, 82
1.751584, 83
1.623375, 84
1.655654, 85
1.411452, 86
1.678599, 87
1.579269, 88
1.612295, 89
1.540260, 90
1.604047, 91
1.531130, 92
1.508997, 93
1.517510, 94
1.492521, 95
1.567730, 96
1.550680, 97
1.570249, 98
1.523214, 99
1.516636, 100
1.472519, 101
1.468569, 102
1.446875, 103
1.465904, 104
1.485220, 105
1.567323, 106
1.455743, 107
1.473687, 108
1.571773, 109
1.458400, 110
1.489652, 111
1.473099, 112
1.504917, 113
1.355478, 114
1.444538, 115
1.437323, 116
1.479450, 117
1.412153, 118
1.361777, 119
1.363002, 120
1.234375, 121
1.433874, 122
1.462971, 123
1.386281, 124
1.421508, 125
1.409054, 126
1.379652, 127
1.390272, 128
1.444293, 129
1.398742, 130
1.391716, 131
1.355978, 132
1.156250, 133
1.334673, 134
1.326654, 135
1.439395, 136
1.380166, 137
1.344411, 138
1.304688, 139
1.378986, 140
1.393989, 141
1.350949, 142
1.349554, 143
1.324745, 144
1.348760, 145
1.268229, 146
1.358829, 147
1.322656, 148
1.220573, 149
1.250260, 150
1.325283, 151
1.288052, 152
1.300435, 153
1.318126, 154
1.303229, 155
1.284989, 156
1.285774, 157
1.268572, 158
1.271434, 159
1.332050, 160
1.329880, 161
1.274740, 162
1.273918, 163
1.156250, 164
1.305841, 165
1.299364, 166
1.261731, 167
1.290587, 168
1.282465, 169
1.322406, 170
1.304489, 171
1.239583, 172
1.319409, 173
1.252480, 174
1.318707, 175
1.313349, 176
1.251184, 177
1.254584, 178
1.274405, 179
1.109375, 180
1.234375, 181
1.274215, 182
1.287339, 183
1.310312, 184
1.287198, 185
1.260050, 186
1.212500, 187
1.227057, 188
1.305283, 189
1.235250, 190
1.331610, 191
1.267061, 192
1.228283, 193
1.270151, 194
1.173456, 195
1.241371, 196
1.277145, 197
1.235821, 198
1.204241, 199
1.250734, 200
1.221848, 201
1.246380, 202
1.225054, 203
1.202598, 204
1.242491, 205
1.188356, 206
1.239783, 207
1.252790, 208
1.227401, 209
1.244656, 210
1.251799, 211
1.240965, 212
1.198103, 213
1.196223, 214
1.191700, 215
1.240077, 216
1.238827, 217
1.202571, 218
1.235212, 219
1.218729, 220
1.207549, 221
1.093750, 222
1.219036, 223
1.250411, 224
1.215761, 225
1.218628, 226
1.157575, 227
1.175134, 228
1.203076, 229
1.215713, 230
1.218490, 231
1.206218, 232
1.159782, 233
1.215286, 234
1.205666, 235
1.190188, 236
1.176869, 237
1.189286, 238
1.219712, 239
1.188313, 240
1.210897, 241
1.209885, 242
1.197793, 243
1.196023, 244
1.185826, 245
1.186601, 246
1.215464, 247
1.192335, 248
1.213195, 249
1.222255, 250
1.207124, 251
1.207924, 252
1.140625, 253
1.187240, 254
1.174479, 255
1.193490, 256
1.198146, 257
1.192956, 258
1.141443, 259
1.164584, 260
1.209615, 261
1.187749, 262
1.196608, 263
1.155729, 264
1.167311, 265
1.193690, 266
1.190551, 267
1.168410, 268
1.157137, 269
1.140625, 270
1.116414, 271
1.121094, 272
1.190018, 273
1.122917, 274
1.201011, 275
1.174100, 276
1.167969, 277
1.151801, 278
1.155320, 279
1.125000, 280
1.158182, 281
1.202977, 282
1.161223, 283
1.163025, 284
1.187612, 285
1.205268, 286
1.145874, 287
1.175200, 288
1.164893, 289
1.164348, 290
1.170730, 291
1.109375, 292
1.140981, 293
1.145024, 294
1.182229, 295
1.129880, 296
1.199944, 297
1.121665, 298
1.157469, 299
1.137287, 300
1.162487, 301
1.109375, 302
1.177381, 303
1.101562, 304
1.138265, 305
1.143087, 306
1.124120, 307
1.156141, 308
1.147532, 309
1.155883, 310
1.148744, 311
1.137649, 312
1.150319, 313
1.144531, 314
1.166667, 315
1.143229, 316
1.127083, 317
1.161068, 318
1.142709, 319
1.140990, 320
1.115104, 321
1.139349, 322
1.078125, 323
1.156250, 324
1.149967, 325
1.109375, 326
1.140483, 327
1.154167, 328
1.129371, 329
1.151055, 330
1.078125, 331
1.098214, 332
1.114512, 333
1.107978, 334
1.121615, 335
1.120266, 336
1.115625, 337
1.149219, 338
1.110669, 339
1.113052, 340
1.127055, 341
1.101562, 342
1.089732, 343
1.135701, 344
1.122154, 345
1.132533, 346
1.100353, 347
1.116562, 348
1.126877, 349
1.093750, 350
1.134782, 351
1.128165, 352
1.132195, 353
1.136664, 354
1.110014, 355
1.119355, 356
1.133723, 357
1.146039, 358
1.120097, 359
1.127542, 360
1.085156, 361
1.151158, 362
1.108902, 363
1.124630, 364
1.128220, 365
1.130628, 366
1.093843, 367
1.134866, 368
1.144068, 369
1.093750, 370
1.132813, 371
1.120313, 372
1.142448, 373
1.096149, 374
1.108910, 375
1.108203, 376
1.138543, 377
1.105711, 378
1.099700, 379
1.099479, 380
1.123793, 381
1.099144, 382
1.121978, 383
1.108516, 384
1.128906, 385
1.115203, 386
1.116127, 387
1.126705, 388
1.139044, 389
1.093750, 390
1.062500, 391
1.129364, 392
1.119172, 393
1.126680, 394
1.123469, 395
1.078125, 396
1.123335, 397
1.108207, 398
1.112068, 399
1.143015, 400
1.078125, 401
1.130655, 402
1.093750, 403
1.099265, 404
1.110673, 405
1.112446, 406
1.095174, 407
1.125000, 408
1.114851, 409
1.078906, 410
1.122917, 411
1.117330, 412
1.109375, 413
1.078125, 414
1.062500, 415
1.110468, 416
1.101547, 417
1.104468, 418
1.105261, 419
1.101302, 420
1.111108, 421
1.108239, 422
1.080208, 423
1.109375, 424
1.100031, 425
1.126823, 426
1.104877, 427
1.091004, 428
1.144520, 429
1.115408, 430
1.151311, 431
1.107071, 432
1.062500, 433
1.106422, 434
1.108611, 435
1.031250, 436
1.046875, 437
1.062500, 438
1.108415, 439
1.092637, 440
1.000000, 441
1.114828, 442
1.062500, 443
1.000000, 444
1.098744, 445
1.085900, 446
1.099919, 447
1.095648, 448
1.072619, 449
1.078125, 450
1.101315, 451
1.090960, 452
1.108802, 453
1.111839, 454
1.046875, 455
1.110498, 456
1.108336, 457
1.113796, 458
1.112520, 459
1.107148, 460
1.096465, 461
1.094878, 462
1.151590, 463
1.104167, 464
1.126563, 465
1.094444, 466
1.105927, 467
1.102344, 468
1.095916, 469
1.121094, 470
1.106288, 471
1.100570, 472
1.089409, 473
1.100967, 474
1.122796, 475
1.062500, 476
1.095982, 477
1.082335, 478
1.093750, 479
1.098022, 480
1.097939, 481
1.086456, 482
1.083333, 483
1.120358, 484
1.106159, 485
1.137444, 486
1.000000, 487
1.111477, 488
1.089402, 489
1.000000, 490
1.081929, 491
1.107813, 492
1.039062, 493
1.031250, 494
1.098711, 495
1.043527, 496
1.091301, 497
1.085938, 498
1.072824, 499
1.085008, 500
1.078125, 501
1.084604, 502
1.085938, 503
1.046875, 504
1.127604, 505
1.089602, 506
1.046875, 507
1.085417, 508
1.070313, 509
1.091924, 510
1.106039, 511
1.068679, 512
1.077284, 513
1.072491, 514
1.083317, 515
1.095052, 516
1.083038, 517
1.091239, 518
1.123509, 519
1.094125, 520
1.101059, 521
1.106771, 522
1.031250, 523
1.080918, 524
1.085673, 525
1.088139, 526
1.078261, 527
1.078125, 528
1.088194, 529
1.070095, 530
1.093990, 531
1.103417, 532
1.074312, 533
1.084625, 534
1.077309, 535
1.076120, 536
1.102547, 537
1.098059, 538
